team_name,Other,Annie,Olaf,Galio,Twisted Fate,Xin Zhao,Urgot,LeBlanc,Vladimir,Fiddlesticks,Kayle,Master Yi,Alistar,Ryze,Sion,Sivir,Soraka,Teemo,Tristana,Warwick,Nunu,Miss Fortune,Ashe,Tryndamere,Jax,Morgana,Zilean,Singed,Evelynn,Twitch,Karthus,Cho'Gath,Amumu,Rammus,Anivia,Shaco,Dr. Mundo,Sona,Kassadin,Irelia,Janna,Gangplank,Corki,Karma,Taric,Veigar,Trundle,Swain,Caitlyn,Blitzcrank,Malphite,Katarina,Nocturne,Maokai,Renekton,Jarvan IV,Elise,Orianna,Wukong,Brand,Lee Sin,Vayne,Rumble,Cassiopeia,Skarner,Heimerdinger,Nasus,Nidalee,Udyr,Poppy,Gragas,Pantheon,Ezreal,Mordekaiser,Yorick,Akali,Kennen,Garen,Leona,Malzahar,Talon,Riven,Kog'Maw,Shen,Lux,Xerath,Shyvana,Ahri,Graves,Fizz,Volibear,Rengar,Varus,Nautilus,Viktor,Sejuani,Fiora,Ziggs,Lulu,Draven,Hecarim,Kha'Zix,Darius,Jayce,Lissandra,Diana,Quinn,Syndra,Aurelion Sol,Kayn,Zoe,Zyra,Kai'Sa,Seraphine,Gnar,Zac,Yasuo,Vel'Koz,Taliyah,Akshan,Camille,Braum,Jhin,Kindred,Jinx,Tahm Kench,Viego,Senna,Lucian,Zed,Kled,Ekko,Qiyana,Vi,Aatrox,Nami,Azir,Yuumi,Samira,Thresh,Illaoi,Rek'Sai,Ivern,Kalista,Bard,Rakan,Xayah,Ornn,Sylas,Rell,Neeko,Aphelios,Pyke,Sett,Vex,Yone,Gwen,Lillia
FURIA Esports,0,0,0.1388888888888889,0.08333333333333333,0.1111111111111111,0.16666666666666666,0.0,0.027777777777777776,0,0,0,0,0.1388888888888889,0.027777777777777776,0.0,0.027777777777777776,0,0,0.027777777777777776,0,0,0,0,0,0.0,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.08333333333333333,0,0.027777777777777776,0,0.027777777777777776,0.027777777777777776,0,0,0,0,0,0,0,0.05555555555555555,0,0.25,0.0,0,0.1388888888888889,0,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0,0.027777777777777776,0,0,0.08333333333333333,0.05555555555555555,0,0.027777777777777776,0.0,0.05555555555555555,0,0.0,0.1111111111111111,0.027777777777777776,0,0.08333333333333333,0,0,0,0,0,0,0,0.027777777777777776,0,0.05555555555555555,0,0.1111111111111111,0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.0,0,0,0,0.05555555555555555,0,0.027777777777777776,0,0.027777777777777776,0,0,0.027777777777777776,0,0.1111111111111111,0.05555555555555555,0.08333333333333333,0,0,0,0.027777777777777776,0,0.1388888888888889,0.05555555555555555,0.0,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.0,0.1388888888888889,0.08333333333333333,0,0,0,0,0,0.05555555555555555,0,0.1111111111111111,0,0.05555555555555555,0.16666666666666666,0,0,0,0.027777777777777776,0,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.05555555555555555,0,0.16666666666666666,0,0.1388888888888889,0,0.0,0.05555555555555555,0.08333333333333333
Netshoes Miners,0,0,0.1111111111111111,0.1111111111111111,0,0.1111111111111111,0.05555555555555555,0.16666666666666666,0,0,0,0,0.1111111111111111,0,0.1111111111111111,0,0,0,0.0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0.0,0,0.1111111111111111,0,0.1111111111111111,0,0,0,0,0,0,0,0,0.0,0,0.2777777777777778,0,0,0,0,0,0.3333333333333333,0.05555555555555555,0.2222222222222222,0,0,0,0,0.0,0,0,0,0,0.3888888888888889,0,0.05555555555555555,0.05555555555555555,0,0,0.2222222222222222,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0.1111111111111111,0,0.0,0.16666666666666666,0.0,0.05555555555555555,0,0.0,0.05555555555555555,0.05555555555555555,0,0,0,0.0,0.05555555555555555,0.05555555555555555,0,0.05555555555555555,0,0,0.1111111111111111,0,0.4444444444444444,0,0.1111111111111111,0,0,0,0,0,0.0,0.05555555555555555,0,0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111,0,0,0,0,0,0.0,0,0.05555555555555555,0,0,0.0,0,0,0,0.0,0,0.16666666666666666,0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0,0.0,0,0.16666666666666666,0,0,0.0,0
Vorax Liberty,0,0,0,0.0,0.0,0.1111111111111111,0,0.0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0.05555555555555555,0,0,0.05555555555555555,0,0,0,0,0,0.0,0,0.2222222222222222,0.16666666666666666,0,0.1111111111111111,0.0,0,0.3888888888888889,0,0.2222222222222222,0,0,0,0,0.0,0.0,0,0,0,0.2222222222222222,0,0,0.3333333333333333,0.0,0,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.1111111111111111,0,0.1111111111111111,0.05555555555555555,0.0,0,0,0,0.05555555555555555,0,0.2222222222222222,0,0,0,0,0.05555555555555555,0,0.2777777777777778,0.0,0.1111111111111111,0,0.05555555555555555,0,0.0,0,0.1111111111111111,0.05555555555555555,0,0.0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0,0,0,0,0,0.05555555555555555,0,0,0,0,0.0,0,0,0,0.05555555555555555,0,0.2777777777777778,0,0,0.0,0.0,0,0,0,0.05555555555555555,0,0,0.05555555555555555,0
Unicorns of Love.CIS,0,0,0.02631578947368421,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.0,0,0,0.15789473684210525,0.15789473684210525,0.0,0.0,0,0,0.13157894736842105,0,0,0.0,0.07894736842105263,0.0,0.02631578947368421,0.0,0,0,0,0,0,0,0.0,0,0,0,0.02631578947368421,0,0.13157894736842105,0.05263157894736842,0,0,0,0.0,0,0,0.05263157894736842,0,0,0.02631578947368421,0,0,0.15789473684210525,0,0.18421052631578946,0,0.0,0.15789473684210525,0.02631578947368421,0,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.0,0,0,0.10526315789473684,0.10526315789473684,0,0.02631578947368421,0,0.02631578947368421,0,0,0.07894736842105263,0,0,0.05263157894736842,0,0,0.0,0,0,0,0,0,0.0,0.02631578947368421,0,0.0,0,0.13157894736842105,0.21052631578947367,0.15789473684210525,0.02631578947368421,0,0.05263157894736842,0.02631578947368421,0,0.07894736842105263,0.05263157894736842,0,0.02631578947368421,0,0.07894736842105263,0,0,0,0,0,0,0.18421052631578946,0.02631578947368421,0.21052631578947367,0,0.02631578947368421,0,0.02631578947368421,0,0.07894736842105263,0.05263157894736842,0.05263157894736842,0,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.05263157894736842,0,0,0,0.0,0,0.05263157894736842,0,0.05263157894736842,0,0.02631578947368421,0.05263157894736842,0,0.05263157894736842,0,0.02631578947368421,0,0.02631578947368421,0.13157894736842105,0.0,0.05263157894736842,0.13157894736842105,0,0.05263157894736842,0,0.02631578947368421,0,0.0,0.05263157894736842,0.15789473684210525
CrowCrowd,0,0,0.034482758620689655,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0,0,0,0,0.27586206896551724,0.06896551724137931,0.13793103448275862,0,0,0,0.20689655172413793,0,0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0,0,0.034482758620689655,0,0,0,0,0.10344827586206896,0,0,0.0,0,0.10344827586206896,0,0,0.0,0,0.0,0.034482758620689655,0.0,0,0,0.034482758620689655,0,0,0.0,0.034482758620689655,0,0.0,0,0.13793103448275862,0.034482758620689655,0,0.06896551724137931,0.0,0,0.034482758620689655,0,0.0,0,0.034482758620689655,0,0,0.034482758620689655,0.06896551724137931,0,0.06896551724137931,0,0.034482758620689655,0.034482758620689655,0,0.034482758620689655,0,0,0.13793103448275862,0,0,0,0.0,0,0,0,0,0,0.06896551724137931,0,0.0,0,0.10344827586206896,0.2413793103448276,0.10344827586206896,0,0,0.034482758620689655,0.0,0,0.10344827586206896,0.034482758620689655,0,0.10344827586206896,0,0.10344827586206896,0,0.06896551724137931,0,0,0,0,0.13793103448275862,0.13793103448275862,0.13793103448275862,0,0,0,0,0,0.06896551724137931,0.10344827586206896,0,0.0,0,0.1724137931034483,0.13793103448275862,0.06896551724137931,0.10344827586206896,0.0,0,0,0,0,0.0,0,0.2413793103448276,0.0,0,0.0,0,0.10344827586206896,0.0,0.0,0,0.034482758620689655,0.10344827586206896,0.0,0.0,0.13793103448275862,0,0.13793103448275862,0,0.10344827586206896,0,0.0,0.034482758620689655,0.034482758620689655
CTRL PLAY,0,0,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0,0,0.034482758620689655,0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0,0,0.2413793103448276,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13793103448275862,0,0.0,0.0,0,0.034482758620689655,0.034482758620689655,0,0.034482758620689655,0,0.06896551724137931,0,0,0,0,0,0.10344827586206896,0,0,0,0.034482758620689655,0.06896551724137931,0.0,0,0.06896551724137931,0,0.06896551724137931,0.0,0,0,0.0,0,0.0,0,0.034482758620689655,0.0,0.034482758620689655,0,0,0.034482758620689655,0,0,0.10344827586206896,0,0,0,0,0,0,0,0,0,0.0,0,0.13793103448275862,0,0.06896551724137931,0.10344827586206896,0.034482758620689655,0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0,0.13793103448275862,0,0.0,0.0,0,0.06896551724137931,0,0.034482758620689655,0,0,0.0,0,0.2413793103448276,0.0,0.20689655172413793,0,0.06896551724137931,0,0.06896551724137931,0,0.06896551724137931,0.10344827586206896,0.06896551724137931,0,0.034482758620689655,0.0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.06896551724137931,0,0.0,0,0,0.034482758620689655,0,0.10344827586206896,0,0.0,0.27586206896551724,0,0.0,0,0.034482758620689655,0,0.0,0.1724137931034483,0.06896551724137931,0.13793103448275862,0.20689655172413793,0,0.0,0,0.1724137931034483,0,0.10344827586206896,0.0,0.13793103448275862
Vega Squadron,0,0,0.06896551724137931,0.034482758620689655,0.0,0.10344827586206896,0.0,0.06896551724137931,0,0,0.0,0,0.034482758620689655,0.0,0.0,0.034482758620689655,0,0,0.1724137931034483,0,0,0,0,0.0,0,0,0.0,0,0,0,0.034482758620689655,0,0,0,0,0,0.10344827586206896,0,0,0.034482758620689655,0,0,0,0.06896551724137931,0,0,0.06896551724137931,0.06896551724137931,0,0.034482758620689655,0.034482758620689655,0,0.06896551724137931,0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.06896551724137931,0,0.10344827586206896,0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0,0.034482758620689655,0.06896551724137931,0,0.034482758620689655,0,0.10344827586206896,0,0,0.0,0,0,0.06896551724137931,0,0,0,0.06896551724137931,0.034482758620689655,0,0,0,0.034482758620689655,0.10344827586206896,0,0.10344827586206896,0,0.13793103448275862,0.20689655172413793,0.06896551724137931,0.0,0,0.06896551724137931,0.10344827586206896,0,0.10344827586206896,0,0,0,0,0,0,0.06896551724137931,0,0.034482758620689655,0.06896551724137931,0,0.20689655172413793,0.10344827586206896,0.0,0,0,0,0.034482758620689655,0,0.034482758620689655,0.13793103448275862,0,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,0.034482758620689655,0,0,0,0,0,0.10344827586206896,0,0.0,0.0,0.0,0.1724137931034483,0,0.0,0,0.034482758620689655,0,0.06896551724137931,0.1724137931034483,0.06896551724137931,0.034482758620689655,0.1724137931034483,0,0.06896551724137931,0,0.13793103448275862,0,0.0,0.0,0.034482758620689655
Gambit Esports,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0,0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.14285714285714285,0.0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0,0.0,0.0,0,0,0.0,0.14285714285714285,0,0.07142857142857142,0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0,0,0,0,0.0,0,0.07142857142857142,0,0,0.07142857142857142,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0.07142857142857142,0,0,0,0.14285714285714285,0,0,0,0,0.07142857142857142,0.42857142857142855,0,0,0.07142857142857142,0,0,0,0.0,0,0,0,0,0.2857142857142857,0.14285714285714285,0.35714285714285715,0,0,0,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0.07142857142857142,0,0.07142857142857142,0,0,0,0,0,0,0.0,0,0.07142857142857142,0,0.07142857142857142,0.21428571428571427,0,0,0.0,0,0.0,0.07142857142857142,0.21428571428571427,0,0.07142857142857142,0.21428571428571427,0,0.21428571428571427,0,0.0,0,0,0,0.14285714285714285
Dragon Army,0,0,0.14285714285714285,0,0.0,0.03571428571428571,0,0,0,0,0,0,0.0,0.10714285714285714,0,0.03571428571428571,0,0,0.21428571428571427,0,0,0.03571428571428571,0.0,0.0,0.0,0,0,0,0,0,0.03571428571428571,0.03571428571428571,0,0,0,0,0.14285714285714285,0,0.0,0.0,0,0.0,0,0.07142857142857142,0,0,0,0,0,0.03571428571428571,0.07142857142857142,0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.14285714285714285,0.03571428571428571,0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0,0,0.0,0.03571428571428571,0,0.10714285714285714,0,0.07142857142857142,0.0,0.0,0.0,0,0,0.10714285714285714,0,0,0,0,0.03571428571428571,0,0,0,0,0.0,0,0.17857142857142858,0,0.17857142857142858,0.5,0.03571428571428571,0.07142857142857142,0,0.10714285714285714,0.07142857142857142,0,0.07142857142857142,0,0,0.0,0,0.03571428571428571,0,0.17857142857142858,0,0,0.0,0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0,0.0,0,0,0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0,0,0.0,0.21428571428571427,0.03571428571428571,0.14285714285714285,0,0,0,0,0,0.0,0,0.21428571428571427,0.0,0,0.0,0,0,0.0,0,0,0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0,0.0,0,0.10714285714285714,0,0.0,0.0,0.14285714285714285
RoX (2014 CIS Team),0,0,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0,0,0,0,0,0,0.18518518518518517,0.07407407407407407,0.2222222222222222,0,0,0,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,0,0.0,0.037037037037037035,0,0,0,0,0.07407407407407407,0,0,0,0,0.0,0.037037037037037035,0.0,0,0,0.1111111111111111,0,0,0,0.0,0,0.037037037037037035,0,0.14814814814814814,0.037037037037037035,0,0.18518518518518517,0,0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0,0,0.0,0.037037037037037035,0,0.07407407407407407,0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0,0,0.14814814814814814,0,0,0,0.037037037037037035,0,0,0,0,0,0,0,0.1111111111111111,0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035,0,0.1111111111111111,0.07407407407407407,0,0.07407407407407407,0,0,0.0,0,0.18518518518518517,0,0.037037037037037035,0,0,0,0,0.14814814814814814,0.0,0.0,0,0.037037037037037035,0,0,0,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0,0.0,0.07407407407407407,0.037037037037037035,0.07407407407407407,0,0,0,0.037037037037037035,0,0.0,0,0.1111111111111111,0.0,0,0.18518518518518517,0,0,0.0,0,0,0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.07407407407407407,0,0.37037037037037035,0,0.07407407407407407,0,0.07407407407407407,0.07407407407407407,0.25925925925925924
One Breath Gaming,0,0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0,0,0,0,0.03571428571428571,0.10714285714285714,0.03571428571428571,0,0,0,0.25,0,0,0,0.07142857142857142,0.0,0,0,0,0,0,0,0,0.03571428571428571,0,0,0,0,0.14285714285714285,0,0,0.0,0,0,0,0.07142857142857142,0.03571428571428571,0,0.0,0.0,0,0,0,0,0.03571428571428571,0,0.07142857142857142,0,0,0.2857142857142857,0.0,0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0,0,0,0,0.03571428571428571,0.07142857142857142,0,0.17857142857142858,0,0.14285714285714285,0.0,0,0.0,0.0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0.03571428571428571,0.03571428571428571,0,0.07142857142857142,0,0.03571428571428571,0.07142857142857142,0,0.0,0,0.17857142857142858,0,0,0.0,0,0.07142857142857142,0.07142857142857142,0.17857142857142858,0,0,0,0.0,0,0.0,0.07142857142857142,0.07142857142857142,0,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0,0,0.03571428571428571,0,0,0.0,0,0.0,0.0,0.03571428571428571,0.03571428571428571,0,0.0,0.0,0.0,0,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.17857142857142858,0,0.03571428571428571,0,0.07142857142857142,0,0.03571428571428571,0.03571428571428571,0.14285714285714285
Black Star Gaming,0,0,0.15384615384615385,0.0,0,0.07692307692307693,0,0.0,0,0,0,0,0,0.0,0,0.07692307692307693,0,0.0,0.15384615384615385,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0,0,0.07692307692307693,0,0,0,0.0,0,0,0.15384615384615385,0,0,0,0,0,0.07692307692307693,0,0.07692307692307693,0,0,0,0.07692307692307693,0,0.15384615384615385,0,0,0,0,0,0,0.0,0,0,0.07692307692307693,0,0.3076923076923077,0,0,0.07692307692307693,0,0,0.15384615384615385,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0.0,0.07692307692307693,0.23076923076923078,0,0,0.23076923076923078,0.07692307692307693,0,0,0,0,0,0.07692307692307693,0.0,0,0.0,0,0,0.0,0,0.0,0.15384615384615385,0.0,0,0.0,0,0,0,0.15384615384615385,0.07692307692307693,0,0,0,0.3076923076923077,0.3076923076923077,0,0.0,0,0,0,0,0,0.07692307692307693,0,0.0,0.38461538461538464,0,0.07692307692307693,0,0,0,0.0,0,0.0,0,0,0,0,0,0.07692307692307693,0,0.38461538461538464,0,0,0.15384615384615385,0
V3 Esports,0,0,0.03333333333333333,0.1,0.03333333333333333,0.1,0,0.2,0,0,0,0,0.0,0,0.1,0,0,0,0.06666666666666667,0,0.03333333333333333,0.0,0.06666666666666667,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0.0,0,0.0,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0.06666666666666667,0,0,0.0,0,0.13333333333333333,0.0,0,0.16666666666666666,0,0,0.13333333333333333,0,0,0,0,0.0,0,0.16666666666666666,0.13333333333333333,0,0.06666666666666667,0.0,0.0,0,0,0.0,0.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.0,0,0.16666666666666666,0,0.16666666666666666,0.13333333333333333,0.03333333333333333,0,0,0.06666666666666667,0.03333333333333333,0,0.0,0,0.0,0.06666666666666667,0.06666666666666667,0,0,0.0,0,0,0.06666666666666667,0,0.16666666666666666,0.0,0.26666666666666666,0,0.0,0,0.03333333333333333,0,0.1,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.1,0.1,0.1,0.06666666666666667,0.0,0,0,0,0,0,0.0,0,0.1,0,0,0.26666666666666666,0,0,0.03333333333333333,0.0,0,0.0,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.1,0,0.13333333333333333,0,0.06666666666666667,0,0,0.06666666666666667,0.1
Sengoku Gaming,0,0,0.034482758620689655,0.034482758620689655,0.0,0.10344827586206896,0,0.06896551724137931,0,0,0,0,0.0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.034482758620689655,0,0,0,0,0.034482758620689655,0,0.034482758620689655,0,0,0.034482758620689655,0,0,0,0.034482758620689655,0,0.0,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,0.10344827586206896,0,0,0.1724137931034483,0.034482758620689655,0.034482758620689655,0,0.0,0,0,0.034482758620689655,0.10344827586206896,0,0.034482758620689655,0.0,0.06896551724137931,0,0,0.034482758620689655,0,0,0.13793103448275862,0,0,0,0.034482758620689655,0,0,0,0,0,0.06896551724137931,0,0.034482758620689655,0,0.034482758620689655,0.06896551724137931,0.10344827586206896,0,0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.0,0.10344827586206896,0,0.034482758620689655,0,0.13793103448275862,0,0,0.10344827586206896,0,0.13793103448275862,0.0,0.3103448275862069,0,0,0,0.10344827586206896,0,0.10344827586206896,0.10344827586206896,0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0,0,0,0,0,0.06896551724137931,0,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.2413793103448276,0,0,0,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0.06896551724137931,0.06896551724137931,0,0.2413793103448276,0,0.06896551724137931,0,0.0,0.06896551724137931,0.06896551724137931
DetonatioN FocusMe,0,0,0.17073170731707318,0.0,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.14634146341463414,0,0,0,0,0.2682926829268293,0.024390243902439025,0.024390243902439025,0,0,0,0.17073170731707318,0,0,0.04878048780487805,0,0.024390243902439025,0,0,0,0,0,0.024390243902439025,0.0,0,0,0,0,0.12195121951219512,0,0,0,0.04878048780487805,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0.07317073170731707,0,0.24390243902439024,0.0,0.0,0.0975609756097561,0,0,0.0975609756097561,0,0.07317073170731707,0,0.0,0.024390243902439025,0,0.024390243902439025,0.14634146341463414,0.07317073170731707,0.12195121951219512,0.0,0.12195121951219512,0,0,0.14634146341463414,0,0,0.14634146341463414,0,0.024390243902439025,0,0,0,0,0,0,0,0.0,0,0.024390243902439025,0,0.07317073170731707,0.07317073170731707,0.0,0,0,0.04878048780487805,0.024390243902439025,0.0,0.04878048780487805,0,0.0,0,0,0.0975609756097561,0,0.07317073170731707,0,0,0.14634146341463414,0,0.21951219512195122,0.04878048780487805,0.21951219512195122,0.0,0.0,0,0.04878048780487805,0,0,0.04878048780487805,0.12195121951219512,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.024390243902439025,0,0,0,0,0,0,0,0.024390243902439025,0.024390243902439025,0.0,0.04878048780487805,0,0,0,0.0,0,0.0975609756097561,0.07317073170731707,0,0.04878048780487805,0.24390243902439024,0.024390243902439025,0.12195121951219512,0,0.17073170731707318,0,0.0,0.0,0.04878048780487805
Fukuoka SoftBank HAWKS gaming,0,0,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0,0.07142857142857142,0,0,0,0,0.14285714285714285,0,0.03571428571428571,0,0,0,0.0,0,0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.07142857142857142,0,0.0,0,0,0.07142857142857142,0,0,0,0,0,0.0,0,0.14285714285714285,0,0,0.25,0,0,0.10714285714285714,0,0.10714285714285714,0,0.07142857142857142,0.0,0,0.03571428571428571,0.07142857142857142,0,0.07142857142857142,0.03571428571428571,0.03571428571428571,0,0,0.07142857142857142,0,0,0.17857142857142858,0,0,0,0.0,0,0,0,0,0,0.07142857142857142,0,0.25,0,0.07142857142857142,0,0.10714285714285714,0,0,0.07142857142857142,0.0,0,0.07142857142857142,0,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0,0.07142857142857142,0,0,0.03571428571428571,0,0.21428571428571427,0.14285714285714285,0.21428571428571427,0,0,0,0.0,0,0.0,0.03571428571428571,0,0,0.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.14285714285714285,0.10714285714285714,0,0,0,0.10714285714285714,0,0.25,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.14285714285714285,0,0.14285714285714285,0,0.10714285714285714,0,0.03571428571428571,0.03571428571428571,0.10714285714285714
Burning Core,0,0,0.07142857142857142,0.10714285714285714,0.14285714285714285,0.10714285714285714,0,0.07142857142857142,0,0,0,0,0.17857142857142858,0.10714285714285714,0.03571428571428571,0,0,0,0.0,0,0,0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.10714285714285714,0.0,0,0,0,0,0.0,0,0,0.03571428571428571,0.03571428571428571,0.17857142857142858,0,0.03571428571428571,0.21428571428571427,0.07142857142857142,0,0.14285714285714285,0.03571428571428571,0.0,0,0,0,0,0,0.10714285714285714,0,0.21428571428571427,0.0,0.17857142857142858,0,0,0.03571428571428571,0.0,0,0.10714285714285714,0,0,0,0.0,0,0,0,0,0,0.25,0,0.0,0,0.10714285714285714,0.0,0.03571428571428571,0,0,0.0,0.0,0,0.0,0,0.10714285714285714,0.07142857142857142,0.0,0.10714285714285714,0,0.03571428571428571,0,0,0,0,0.32142857142857145,0.0,0.07142857142857142,0,0,0,0.07142857142857142,0,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0,0,0,0,0.07142857142857142,0,0.21428571428571427,0.03571428571428571,0.03571428571428571,0.17857142857142858,0,0,0,0.03571428571428571,0,0.0,0.03571428571428571,0.03571428571428571,0,0.10714285714285714,0,0.10714285714285714,0,0.21428571428571427,0,0.0,0.0,0
Rascal Jester,0,0,0.10344827586206896,0.034482758620689655,0.0,0.27586206896551724,0,0.0,0,0,0,0,0.10344827586206896,0.0,0.034482758620689655,0,0,0,0.0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0.0,0,0,0,0,0,0.034482758620689655,0,0,0.0,0,0.0,0.06896551724137931,0.06896551724137931,0,0,0,0,0,0,0,0,0.06896551724137931,0.034482758620689655,0.20689655172413793,0.034482758620689655,0,0.3448275862068966,0,0,0.0,0,0.0,0,0.10344827586206896,0,0,0.0,0.10344827586206896,0,0.0,0,0.2413793103448276,0,0,0.0,0.0,0,0.1724137931034483,0,0,0,0,0,0,0,0,0,0.0,0,0.13793103448275862,0,0.10344827586206896,0.10344827586206896,0,0.06896551724137931,0,0.10344827586206896,0,0,0.06896551724137931,0,0,0.0,0.034482758620689655,0.0,0,0.10344827586206896,0,0.034482758620689655,0.20689655172413793,0,0.13793103448275862,0.06896551724137931,0.3103448275862069,0,0.0,0,0.0,0,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.0,0.10344827586206896,0,0.06896551724137931,0.10344827586206896,0.0,0,0,0,0,0,0.10344827586206896,0,0.0,0.06896551724137931,0.0,0.10344827586206896,0,0,0,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.06896551724137931,0.10344827586206896,0,0.10344827586206896,0,0.0,0,0.06896551724137931,0.10344827586206896,0.034482758620689655
